album_name,album_release_date,artists_name,artists_id,duration_ms,explicit,name,popularity,external_urls
Tickets To My Downfall,2020-09-25,Machine Gun Kelly,6TIYQ3jFPwQSRmorSezPxX,171620,True,forget me too (feat. Halsey),79,https://open.spotify.com/track/1VSuFS7PahCN3SWbOcQ98m
Tickets To My Downfall,2020-09-25,Halsey,26VFTg2z8YR0cCuwLzESi2,171620,True,forget me too (feat. Halsey),79,https://open.spotify.com/track/1VSuFS7PahCN3SWbOcQ98m
FRIENDS KEEP SECRETS,2018-12-07,benny blanco,5CiGnKThu5ctn9pBxv7DGa,170769,False,Eastside (with Halsey & Khalid),73,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
FRIENDS KEEP SECRETS,2018-12-07,Halsey,26VFTg2z8YR0cCuwLzESi2,170769,False,Eastside (with Halsey & Khalid),73,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
FRIENDS KEEP SECRETS,2018-12-07,Khalid,6LuN9FCkKOj5PcnpouEgny,170769,False,Eastside (with Halsey & Khalid),73,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
Manic,2020-01-17,Halsey,26VFTg2z8YR0cCuwLzESi2,205473,True,You should be sad,78,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
Legends Never Die,2020-07-10,Juice WRLD,4MCBfE4596Uoi2O4DtmEMz,202193,True,Life's A Mess (feat. Halsey),78,https://open.spotify.com/track/5wWAwzGp2OaaoIkwcz6wZs
Legends Never Die,2020-07-10,Halsey,26VFTg2z8YR0cCuwLzESi2,202193,True,Life's A Mess (feat. Halsey),78,https://open.spotify.com/track/5wWAwzGp2OaaoIkwcz6wZs
The Beautiful & Damned,2017-12-15,G-Eazy,02kJSzxNuaWGqwubyUba0Z,268866,True,Him & I (with Halsey),76,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
The Beautiful & Damned,2017-12-15,Halsey,26VFTg2z8YR0cCuwLzESi2,268866,True,Him & I (with Halsey),76,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
hopeless fountain kingdom (Deluxe),2017-06-02,Halsey,26VFTg2z8YR0cCuwLzESi2,220540,False,Sorry,76,https://open.spotify.com/track/44n97yHySt0Z9rqPaXgjCK
A Star Is Born Soundtrack,2018-10-05,Lady Gaga,1HY2Jd0NmPuamShAr6KMms,215733,False,Shallow,85,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
A Star Is Born Soundtrack,2018-10-05,Bradley Cooper,4VIvfOurcf0vuLRxLkGnIG,215733,False,Shallow,85,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
Chromatica,2020-05-29,Lady Gaga,1HY2Jd0NmPuamShAr6KMms,182200,False,Rain On Me (with Ariana Grande),79,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
Chromatica,2020-05-29,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,182200,False,Rain On Me (with Ariana Grande),79,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
The Fame Monster (Deluxe Edition),2009-11-05,Lady Gaga,1HY2Jd0NmPuamShAr6KMms,294573,True,Bad Romance,82,https://open.spotify.com/track/0SiywuOBRcynK0uKGWdCnn
A Star Is Born Soundtrack (Without Dialogue),2018-10-05,Lady Gaga,1HY2Jd0NmPuamShAr6KMms,210200,False,Always Remember Us This Way,79,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
The Fame,2008-01-01,Lady Gaga,1HY2Jd0NmPuamShAr6KMms,237200,False,Poker Face,74,https://open.spotify.com/track/5R8dQOPq8haW94K7mgERlO
Chromatica,2020-05-29,Lady Gaga,1HY2Jd0NmPuamShAr6KMms,193533,False,Stupid Love,77,https://open.spotify.com/track/7yBbV2k2S2uhaQc24NF2xt
Joanne (Deluxe),2016-10-21,Lady Gaga,1HY2Jd0NmPuamShAr6KMms,205280,False,Million Reasons,77,https://open.spotify.com/track/7dZ1Odmx9jWIweQSatnRqo
The Fame,2008-01-01,Lady Gaga,1HY2Jd0NmPuamShAr6KMms,241933,False,Just Dance,73,https://open.spotify.com/track/2x7MyWybabEz6Y6wvHuwGE
The Fame,2008-01-01,Colby O'Donis,7fObcBw9VM3x7ntWKCYl0z,241933,False,Just Dance,73,https://open.spotify.com/track/2x7MyWybabEz6Y6wvHuwGE
Born This Way (Special Edition),2011-01-01,Lady Gaga,1HY2Jd0NmPuamShAr6KMms,260253,False,Born This Way,68,https://open.spotify.com/track/6r2BECwMgEoRb5yLfp0Hca
Chromatica,2020-05-29,Lady Gaga,1HY2Jd0NmPuamShAr6KMms,172133,False,911,73,https://open.spotify.com/track/6qI0MU175Dk2DeoUjlrOpy
Bandido,2020-12-10,Myke Towers,7iK8PXO48WeuP03g8YR51W,232853,False,Bandido,93,https://open.spotify.com/track/1xK1Gg9SxG8fy2Ya373oqb
Bandido,2020-12-10,Juhn,2LmcxBak1alK1bf7d1beTr,232853,False,Bandido,93,https://open.spotify.com/track/1xK1Gg9SxG8fy2Ya373oqb
Ella No Es Tuya (Remix),2021-02-03,Rochy RD,4riOEaOW5hCeqomFDBk0aP,218106,False,Ella No Es Tuya - Remix,91,https://open.spotify.com/track/5YYW3yRktprLRr47WK219Y
Ella No Es Tuya (Remix),2021-02-03,Myke Towers,7iK8PXO48WeuP03g8YR51W,218106,False,Ella No Es Tuya - Remix,91,https://open.spotify.com/track/5YYW3yRktprLRr47WK219Y
Ella No Es Tuya (Remix),2021-02-03,Nicki Nicole,2UZIAOlrnyZmyzt1nuXr9y,218106,False,Ella No Es Tuya - Remix,91,https://open.spotify.com/track/5YYW3yRktprLRr47WK219Y
Dopamina,2021-04-09,Manuel Turizo,0tmwSHipWxN12fsoLcFU3B,216107,False,La Nota,68,https://open.spotify.com/track/5VzNsUnLmYcRfRfxpQsusa
Dopamina,2021-04-09,Rauw Alejandro,1mcTU81TzQhprhouKaTkpq,216107,False,La Nota,68,https://open.spotify.com/track/5VzNsUnLmYcRfRfxpQsusa
Dopamina,2021-04-09,Myke Towers,7iK8PXO48WeuP03g8YR51W,216107,False,La Nota,68,https://open.spotify.com/track/5VzNsUnLmYcRfRfxpQsusa
Mi Niña,2020-09-23,Wisin,3E6xrwgnVfYCrCs0ePERDz,213313,False,Mi Niña,86,https://open.spotify.com/track/2bgcUk2A3jjKbCJ7KPquTi
Mi Niña,2020-09-23,Myke Towers,7iK8PXO48WeuP03g8YR51W,213313,False,Mi Niña,86,https://open.spotify.com/track/2bgcUk2A3jjKbCJ7KPquTi
Mi Niña,2020-09-23,Los Legendarios,0n6sKrG0xKAf8xmdqeNGke,213313,False,Mi Niña,86,https://open.spotify.com/track/2bgcUk2A3jjKbCJ7KPquTi
Platonicos,2020-06-12,Jay Wheeler,2cPqdH7XMvwaBJEVjheH8g,219048,False,La Curiosidad,85,https://open.spotify.com/track/4HYDUMY0xSpeBr0AMY9cUz
Platonicos,2020-06-12,DJ Nelson,2ydZrTy8U3kOMOzx20s3dg,219048,False,La Curiosidad,85,https://open.spotify.com/track/4HYDUMY0xSpeBr0AMY9cUz
Platonicos,2020-06-12,Myke Towers,7iK8PXO48WeuP03g8YR51W,219048,False,La Curiosidad,85,https://open.spotify.com/track/4HYDUMY0xSpeBr0AMY9cUz
Polvo,2020-11-20,Nicky Jam,1SupJlEpv7RS2tPNRaHViT,211130,False,Polvo,85,https://open.spotify.com/track/68mrW6gXHgupgSiDHgaDi5
Polvo,2020-11-20,Myke Towers,7iK8PXO48WeuP03g8YR51W,211130,False,Polvo,85,https://open.spotify.com/track/68mrW6gXHgupgSiDHgaDi5
Para Mi Ex,2020-12-15,Myke Towers,7iK8PXO48WeuP03g8YR51W,195066,True,Explícito,84,https://open.spotify.com/track/6qraVL4IJaIj0IuEexYJNa
"La Curiosidad (Blue Grand Prix Remix) [feat. Dj Nelson, Jhay Cortez, Lunay & Kendo Kaponi]",2020-12-17,Jay Wheeler,2cPqdH7XMvwaBJEVjheH8g,382555,True,"La Curiosidad (feat. Dj Nelson, Jhay Cortez, Lunay & Kendo Kaponi) - Blue Grand Prix Remix",82,https://open.spotify.com/track/7LE1K0lZyRFZjSlrnm7lfD
"La Curiosidad (Blue Grand Prix Remix) [feat. Dj Nelson, Jhay Cortez, Lunay & Kendo Kaponi]",2020-12-17,Myke Towers,7iK8PXO48WeuP03g8YR51W,382555,True,"La Curiosidad (feat. Dj Nelson, Jhay Cortez, Lunay & Kendo Kaponi) - Blue Grand Prix Remix",82,https://open.spotify.com/track/7LE1K0lZyRFZjSlrnm7lfD
"La Curiosidad (Blue Grand Prix Remix) [feat. Dj Nelson, Jhay Cortez, Lunay & Kendo Kaponi]",2020-12-17,Rauw Alejandro,1mcTU81TzQhprhouKaTkpq,382555,True,"La Curiosidad (feat. Dj Nelson, Jhay Cortez, Lunay & Kendo Kaponi) - Blue Grand Prix Remix",82,https://open.spotify.com/track/7LE1K0lZyRFZjSlrnm7lfD
"La Curiosidad (Blue Grand Prix Remix) [feat. Dj Nelson, Jhay Cortez, Lunay & Kendo Kaponi]",2020-12-17,DJ Nelson,2ydZrTy8U3kOMOzx20s3dg,382555,True,"La Curiosidad (feat. Dj Nelson, Jhay Cortez, Lunay & Kendo Kaponi) - Blue Grand Prix Remix",82,https://open.spotify.com/track/7LE1K0lZyRFZjSlrnm7lfD
"La Curiosidad (Blue Grand Prix Remix) [feat. Dj Nelson, Jhay Cortez, Lunay & Kendo Kaponi]",2020-12-17,Jhay Cortez,0EFisYRi20PTADoJrifHrz,382555,True,"La Curiosidad (feat. Dj Nelson, Jhay Cortez, Lunay & Kendo Kaponi) - Blue Grand Prix Remix",82,https://open.spotify.com/track/7LE1K0lZyRFZjSlrnm7lfD
"La Curiosidad (Blue Grand Prix Remix) [feat. Dj Nelson, Jhay Cortez, Lunay & Kendo Kaponi]",2020-12-17,Lunay,47MpMsUfWtgyIIBEFOr4FE,382555,True,"La Curiosidad (feat. Dj Nelson, Jhay Cortez, Lunay & Kendo Kaponi) - Blue Grand Prix Remix",82,https://open.spotify.com/track/7LE1K0lZyRFZjSlrnm7lfD
"La Curiosidad (Blue Grand Prix Remix) [feat. Dj Nelson, Jhay Cortez, Lunay & Kendo Kaponi]",2020-12-17,Kendo Kaponi,1WMwuNKzEFtU6pPkdtryYS,382555,True,"La Curiosidad (feat. Dj Nelson, Jhay Cortez, Lunay & Kendo Kaponi) - Blue Grand Prix Remix",82,https://open.spotify.com/track/7LE1K0lZyRFZjSlrnm7lfD
Now Or Never,2020-07-24,Nio Garcia,5hdhHgpxyniooUiQVaPxQ0,345240,True,La Jeepeta - Remix,74,https://open.spotify.com/track/6bvfJf4KjonPMuPfGfy3S2
Now Or Never,2020-07-24,Anuel AA,2R21vXR83lH98kGeO99Y66,345240,True,La Jeepeta - Remix,74,https://open.spotify.com/track/6bvfJf4KjonPMuPfGfy3S2
Now Or Never,2020-07-24,Myke Towers,7iK8PXO48WeuP03g8YR51W,345240,True,La Jeepeta - Remix,74,https://open.spotify.com/track/6bvfJf4KjonPMuPfGfy3S2
Now Or Never,2020-07-24,Brray,1GKIlPFdcewHtpDVCQ8zmJ,345240,True,La Jeepeta - Remix,74,https://open.spotify.com/track/6bvfJf4KjonPMuPfGfy3S2
Now Or Never,2020-07-24,Juanka,3Wb38LDP3N4tkobValgE9D,345240,True,La Jeepeta - Remix,74,https://open.spotify.com/track/6bvfJf4KjonPMuPfGfy3S2
Easy Money Baby,2020-01-24,Myke Towers,7iK8PXO48WeuP03g8YR51W,214013,True,Diosa,78,https://open.spotify.com/track/3JHpk0DOTOzyh0777JFAky
Revelación - EP,2021-03-12,Selena Gomez,0C8ZW7ezQVs4URX5aX7Kqx,186087,False,Baila Conmigo (with Rauw Alejandro),90,https://open.spotify.com/track/079Ey5uxL04AKPQgVQwx5h
Revelación - EP,2021-03-12,Rauw Alejandro,1mcTU81TzQhprhouKaTkpq,186087,False,Baila Conmigo (with Rauw Alejandro),90,https://open.spotify.com/track/079Ey5uxL04AKPQgVQwx5h
Dopamina,2021-04-09,Manuel Turizo,0tmwSHipWxN12fsoLcFU3B,216107,False,La Nota,68,https://open.spotify.com/track/5VzNsUnLmYcRfRfxpQsusa
Dopamina,2021-04-09,Rauw Alejandro,1mcTU81TzQhprhouKaTkpq,216107,False,La Nota,68,https://open.spotify.com/track/5VzNsUnLmYcRfRfxpQsusa
Dopamina,2021-04-09,Myke Towers,7iK8PXO48WeuP03g8YR51W,216107,False,La Nota,68,https://open.spotify.com/track/5VzNsUnLmYcRfRfxpQsusa
Afrodisíaco,2020-11-13,Rauw Alejandro,1mcTU81TzQhprhouKaTkpq,231594,True,Reloj,81,https://open.spotify.com/track/4loQgPwJHocL3dFwLfjb1J
Afrodisíaco,2020-11-13,Anuel AA,2R21vXR83lH98kGeO99Y66,231594,True,Reloj,81,https://open.spotify.com/track/4loQgPwJHocL3dFwLfjb1J
"Aloha (feat. Darell, Mambo Kingz & Dj Luian)",2021-03-05,Maluma,1r4hJ1h58CWwUQe3MxPuau,241659,False,Aloha,83,https://open.spotify.com/track/5RAIMjdrCEjpjaR5tBATXU
"Aloha (feat. Darell, Mambo Kingz & Dj Luian)",2021-03-05,Beéle,7a0XAaPaK2aDSqa8p3QnC7,241659,False,Aloha,83,https://open.spotify.com/track/5RAIMjdrCEjpjaR5tBATXU
"Aloha (feat. Darell, Mambo Kingz & Dj Luian)",2021-03-05,Rauw Alejandro,1mcTU81TzQhprhouKaTkpq,241659,False,Aloha,83,https://open.spotify.com/track/5RAIMjdrCEjpjaR5tBATXU
"Aloha (feat. Darell, Mambo Kingz & Dj Luian)",2021-03-05,Mambo Kingz,2T1aUibqR2QC2sINIDQOAK,241659,False,Aloha,83,https://open.spotify.com/track/5RAIMjdrCEjpjaR5tBATXU
"Aloha (feat. Darell, Mambo Kingz & Dj Luian)",2021-03-05,DJ Luian,64aJYyrXljOodnUG6jvhRD,241659,False,Aloha,83,https://open.spotify.com/track/5RAIMjdrCEjpjaR5tBATXU
"Aloha (feat. Darell, Mambo Kingz & Dj Luian)",2021-03-05,Darell,1TtXnWcUs0FCkaZDPGYHdf,241659,False,Aloha,83,https://open.spotify.com/track/5RAIMjdrCEjpjaR5tBATXU
"La Curiosidad (Blue Grand Prix Remix) [feat. Dj Nelson, Jhay Cortez, Lunay & Kendo Kaponi]",2020-12-17,Jay Wheeler,2cPqdH7XMvwaBJEVjheH8g,382555,True,"La Curiosidad (feat. Dj Nelson, Jhay Cortez, Lunay & Kendo Kaponi) - Blue Grand Prix Remix",82,https://open.spotify.com/track/7LE1K0lZyRFZjSlrnm7lfD
"La Curiosidad (Blue Grand Prix Remix) [feat. Dj Nelson, Jhay Cortez, Lunay & Kendo Kaponi]",2020-12-17,Myke Towers,7iK8PXO48WeuP03g8YR51W,382555,True,"La Curiosidad (feat. Dj Nelson, Jhay Cortez, Lunay & Kendo Kaponi) - Blue Grand Prix Remix",82,https://open.spotify.com/track/7LE1K0lZyRFZjSlrnm7lfD
"La Curiosidad (Blue Grand Prix Remix) [feat. Dj Nelson, Jhay Cortez, Lunay & Kendo Kaponi]",2020-12-17,Rauw Alejandro,1mcTU81TzQhprhouKaTkpq,382555,True,"La Curiosidad (feat. Dj Nelson, Jhay Cortez, Lunay & Kendo Kaponi) - Blue Grand Prix Remix",82,https://open.spotify.com/track/7LE1K0lZyRFZjSlrnm7lfD
"La Curiosidad (Blue Grand Prix Remix) [feat. Dj Nelson, Jhay Cortez, Lunay & Kendo Kaponi]",2020-12-17,DJ Nelson,2ydZrTy8U3kOMOzx20s3dg,382555,True,"La Curiosidad (feat. Dj Nelson, Jhay Cortez, Lunay & Kendo Kaponi) - Blue Grand Prix Remix",82,https://open.spotify.com/track/7LE1K0lZyRFZjSlrnm7lfD
"La Curiosidad (Blue Grand Prix Remix) [feat. Dj Nelson, Jhay Cortez, Lunay & Kendo Kaponi]",2020-12-17,Jhay Cortez,0EFisYRi20PTADoJrifHrz,382555,True,"La Curiosidad (feat. Dj Nelson, Jhay Cortez, Lunay & Kendo Kaponi) - Blue Grand Prix Remix",82,https://open.spotify.com/track/7LE1K0lZyRFZjSlrnm7lfD
"La Curiosidad (Blue Grand Prix Remix) [feat. Dj Nelson, Jhay Cortez, Lunay & Kendo Kaponi]",2020-12-17,Lunay,47MpMsUfWtgyIIBEFOr4FE,382555,True,"La Curiosidad (feat. Dj Nelson, Jhay Cortez, Lunay & Kendo Kaponi) - Blue Grand Prix Remix",82,https://open.spotify.com/track/7LE1K0lZyRFZjSlrnm7lfD
"La Curiosidad (Blue Grand Prix Remix) [feat. Dj Nelson, Jhay Cortez, Lunay & Kendo Kaponi]",2020-12-17,Kendo Kaponi,1WMwuNKzEFtU6pPkdtryYS,382555,True,"La Curiosidad (feat. Dj Nelson, Jhay Cortez, Lunay & Kendo Kaponi) - Blue Grand Prix Remix",82,https://open.spotify.com/track/7LE1K0lZyRFZjSlrnm7lfD
Me Fije,2021-03-18,Alex Rose,2DspEsT7UXGKd2VaaedgG4,202306,True,Me Fije,82,https://open.spotify.com/track/6Et5KimMg3IXwD6lJPGmQw
Me Fije,2021-03-18,Rauw Alejandro,1mcTU81TzQhprhouKaTkpq,202306,True,Me Fije,82,https://open.spotify.com/track/6Et5KimMg3IXwD6lJPGmQw
Afrodisíaco,2020-11-13,Rauw Alejandro,1mcTU81TzQhprhouKaTkpq,222680,False,Tattoo - Remix with Camilo,74,https://open.spotify.com/track/4G3PTss3mU33Tau7t4KbwE
Afrodisíaco,2020-11-13,Camilo,28gNT5KBp7IjEOQoevXf9N,222680,False,Tattoo - Remix with Camilo,74,https://open.spotify.com/track/4G3PTss3mU33Tau7t4KbwE
Afrodisíaco,2020-11-13,Rauw Alejandro,1mcTU81TzQhprhouKaTkpq,190100,True,De Cora <3,81,https://open.spotify.com/track/22Sh5dlwbERqJAq1fZk5b2
Afrodisíaco,2020-11-13,J Balvin,1vyhD5VmyZ7KMfW5gqLgo5,190100,True,De Cora <3,81,https://open.spotify.com/track/22Sh5dlwbERqJAq1fZk5b2
En Tu Cuerpo (Remix),2020-09-04,Lyanno,1Ts9of7VPZElwPQnqnDSfW,310860,True,En Tu Cuerpo - Remix,80,https://open.spotify.com/track/3dEtfTtCXWW7N8WQ9FD29z
En Tu Cuerpo (Remix),2020-09-04,Rauw Alejandro,1mcTU81TzQhprhouKaTkpq,310860,True,En Tu Cuerpo - Remix,80,https://open.spotify.com/track/3dEtfTtCXWW7N8WQ9FD29z
En Tu Cuerpo (Remix),2020-09-04,Lenny Tavárez,1pQWsZQehhS4wavwh7Fnxd,310860,True,En Tu Cuerpo - Remix,80,https://open.spotify.com/track/3dEtfTtCXWW7N8WQ9FD29z
En Tu Cuerpo (Remix),2020-09-04,Maria Becerra,1DxLCyH42yaHKGK3cl5bvG,310860,True,En Tu Cuerpo - Remix,80,https://open.spotify.com/track/3dEtfTtCXWW7N8WQ9FD29z
Afrodisíaco,2020-11-13,Rauw Alejandro,1mcTU81TzQhprhouKaTkpq,261603,False,Algo Mágico,72,https://open.spotify.com/track/7D93pJcwymzaZx8WgBo2zG
Please Excuse Me For Being Antisocial,2019-12-06,Roddy Ricch,757aE44tKEUQEqRuT6GnEB,196652,True,The Box,87,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
Perfect Ten,2019-06-28,Mustard,0YinUQ50QDB7ZxSCLyQ40k,180434,True,Ballin' (with Roddy Ricch),82,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
Perfect Ten,2019-06-28,Roddy Ricch,757aE44tKEUQEqRuT6GnEB,180434,True,Ballin' (with Roddy Ricch),82,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
Please Excuse Me For Being Antisocial,2019-12-06,Roddy Ricch,757aE44tKEUQEqRuT6GnEB,220486,True,High Fashion (feat. Mustard),79,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
Please Excuse Me For Being Antisocial,2019-12-06,Mustard,0YinUQ50QDB7ZxSCLyQ40k,220486,True,High Fashion (feat. Mustard),79,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
4 Da Gang (with Roddy Ricch),2021-04-02,42 Dugg,45gHcnDnMC15sgx3VL7ROG,155720,True,4 Da Gang (with Roddy Ricch),78,https://open.spotify.com/track/4KIkADzoVm3A10E9qyjsQ5
4 Da Gang (with Roddy Ricch),2021-04-02,Roddy Ricch,757aE44tKEUQEqRuT6GnEB,155720,True,4 Da Gang (with Roddy Ricch),78,https://open.spotify.com/track/4KIkADzoVm3A10E9qyjsQ5
Top Shotta,2020-08-10,NLE Choppa,0ErzCpIMyLcjPiwT4elrtZ,173288,True,Walk Em Down (feat. Roddy Ricch),73,https://open.spotify.com/track/1Z0cZI0UzNbP9L8MzzGxqf
Top Shotta,2020-08-10,Roddy Ricch,757aE44tKEUQEqRuT6GnEB,173288,True,Walk Em Down (feat. Roddy Ricch),73,https://open.spotify.com/track/1Z0cZI0UzNbP9L8MzzGxqf
Feed Tha Streets II,2018-11-02,Roddy Ricch,757aE44tKEUQEqRuT6GnEB,224002,True,Down Below,76,https://open.spotify.com/track/4SWWe2OYC4mqf40Gc2RSdl
Please Excuse Me For Being Antisocial,2019-12-06,Roddy Ricch,757aE44tKEUQEqRuT6GnEB,172320,True,Bacc Seat (feat. Ty Dolla $ign),72,https://open.spotify.com/track/6In6SkveIw26thdYRhHTVX
Please Excuse Me For Being Antisocial,2019-12-06,Ty Dolla $ign,7c0XG5cIJTrrAgEC3ULPiq,172320,True,Bacc Seat (feat. Ty Dolla $ign),72,https://open.spotify.com/track/6In6SkveIw26thdYRhHTVX
B4 The Storm (Complete Edition),2020-10-23,Internet Money,6MPCFvOQv5cIGfw3jODMF0,181495,True,Lemonade - Remix,66,https://open.spotify.com/track/57FNYz14MjKVoRTbxtv4A1
B4 The Storm (Complete Edition),2020-10-23,Don Toliver,4Gso3d4CscCijv0lmajZWs,181495,True,Lemonade - Remix,66,https://open.spotify.com/track/57FNYz14MjKVoRTbxtv4A1
B4 The Storm (Complete Edition),2020-10-23,Roddy Ricch,757aE44tKEUQEqRuT6GnEB,181495,True,Lemonade - Remix,66,https://open.spotify.com/track/57FNYz14MjKVoRTbxtv4A1
Project Dreams,2019-01-25,Marshmello,64KEffDW9EtZ1y2vBYgq8T,167898,True,Project Dreams,71,https://open.spotify.com/track/6GSkLS2y4ZnnZsuRAj975K
Project Dreams,2019-01-25,Roddy Ricch,757aE44tKEUQEqRuT6GnEB,167898,True,Project Dreams,71,https://open.spotify.com/track/6GSkLS2y4ZnnZsuRAj975K
Please Excuse Me For Being Antisocial,2019-12-06,Roddy Ricch,757aE44tKEUQEqRuT6GnEB,158691,True,Start Wit Me (feat. Gunna),71,https://open.spotify.com/track/7A20WnLkjtZU2d7hIB6Ziu
Please Excuse Me For Being Antisocial,2019-12-06,Gunna,2hlmm7s2ICUX0LVIhVFlZQ,158691,True,Start Wit Me (feat. Gunna),71,https://open.spotify.com/track/7A20WnLkjtZU2d7hIB6Ziu
Graduation,2007-09-11,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,311866,True,Stronger,81,https://open.spotify.com/track/4fzsfWzRhPawzqhX8Qt9F3
Watch The Throne (Deluxe),2011-08-08,JAY-Z,3nFkdlSjzX9mRTtwJOzDYB,219333,True,Ni**as In Paris,81,https://open.spotify.com/track/4Li2WHPkuyCdtmokzW2007
Watch The Throne (Deluxe),2011-08-08,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,219333,True,Ni**as In Paris,81,https://open.spotify.com/track/4Li2WHPkuyCdtmokzW2007
FourFiveSeconds,2015-01-24,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,188238,False,FourFiveSeconds,79,https://open.spotify.com/track/78TTtXnFQPzwqlbtbwqN0y
FourFiveSeconds,2015-01-24,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,188238,False,FourFiveSeconds,79,https://open.spotify.com/track/78TTtXnFQPzwqlbtbwqN0y
FourFiveSeconds,2015-01-24,Paul McCartney,4STHEaNw4mPZ2tzheohgXB,188238,False,FourFiveSeconds,79,https://open.spotify.com/track/78TTtXnFQPzwqlbtbwqN0y
Yeezus,2013-06-18,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,229146,True,Bound 2,79,https://open.spotify.com/track/3sNVsP50132BTNlImLx70i
808s & Heartbreak,2008-11-24,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,211000,False,Heartless,79,https://open.spotify.com/track/4EWCNWgDS8707fNSZ1oaA5
My Beautiful Dark Twisted Fantasy,2010-11-22,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,292093,True,POWER,78,https://open.spotify.com/track/2gZUPNdnz5Y45eiGxpHGSc
Late Registration,2005-08-30,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,207626,True,Gold Digger,78,https://open.spotify.com/track/1PS1QMdUqOal0ai3Gt7sDQ
Late Registration,2005-08-30,Jamie Foxx,7LnaAXbDVIL75IVPnndf7w,207626,True,Gold Digger,78,https://open.spotify.com/track/1PS1QMdUqOal0ai3Gt7sDQ
The Life Of Pablo,2016-06-10,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,135920,True,Father Stretch My Hands Pt. 1,78,https://open.spotify.com/track/4KW1lqgSr8TKrvBII0Brf8
ye,2018-06-01,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,271386,True,Ghost Town,77,https://open.spotify.com/track/7vgTNTaEz3CsBZ1N4YQalM
ye,2018-06-01,PARTYNEXTDOOR,2HPaUgqeutzr3jx5a9WyDV,271386,True,Ghost Town,77,https://open.spotify.com/track/7vgTNTaEz3CsBZ1N4YQalM
Graduation,2007-09-11,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,237506,True,Flashing Lights,77,https://open.spotify.com/track/31I3Rt1bPa2LrE74DdNizO
Graduation,2007-09-11,Dwele,7u6LfVyYpEzMpHLL7jTyvU,237506,True,Flashing Lights,77,https://open.spotify.com/track/31I3Rt1bPa2LrE74DdNizO
PAPI JUANCHO,2020-08-21,Maluma,1r4hJ1h58CWwUQe3MxPuau,248345,False,Parce (feat. Justin Quiles),84,https://open.spotify.com/track/4RJz8NfIe09gpKMiRUWKhJ
PAPI JUANCHO,2020-08-21,Lenny Tavárez,1pQWsZQehhS4wavwh7Fnxd,248345,False,Parce (feat. Justin Quiles),84,https://open.spotify.com/track/4RJz8NfIe09gpKMiRUWKhJ
PAPI JUANCHO,2020-08-21,Justin Quiles,14zUHaJZo1mnYtn6IBRaRP,248345,False,Parce (feat. Justin Quiles),84,https://open.spotify.com/track/4RJz8NfIe09gpKMiRUWKhJ
PAPI JUANCHO,2020-08-21,Maluma,1r4hJ1h58CWwUQe3MxPuau,199112,False,Hawái,83,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp
"Aloha (feat. Darell, Mambo Kingz & Dj Luian)",2021-03-05,Maluma,1r4hJ1h58CWwUQe3MxPuau,241659,False,Aloha,83,https://open.spotify.com/track/5RAIMjdrCEjpjaR5tBATXU
"Aloha (feat. Darell, Mambo Kingz & Dj Luian)",2021-03-05,Beéle,7a0XAaPaK2aDSqa8p3QnC7,241659,False,Aloha,83,https://open.spotify.com/track/5RAIMjdrCEjpjaR5tBATXU
"Aloha (feat. Darell, Mambo Kingz & Dj Luian)",2021-03-05,Rauw Alejandro,1mcTU81TzQhprhouKaTkpq,241659,False,Aloha,83,https://open.spotify.com/track/5RAIMjdrCEjpjaR5tBATXU
"Aloha (feat. Darell, Mambo Kingz & Dj Luian)",2021-03-05,Mambo Kingz,2T1aUibqR2QC2sINIDQOAK,241659,False,Aloha,83,https://open.spotify.com/track/5RAIMjdrCEjpjaR5tBATXU
